Date,Open,High,Low,Close*,Adj Close**,Volume
3/8/2007,99.63,101.55,99.55,101.03,101.03,"39,250"
3/7/2007,97.68,98.8,96.95,98.55,98.55,"30,259"
3/6/2007,97.35,97.95,97.35,97.6,97.6,"14,230"
3/5/2007,97.7,97.95,97.15,97.35,97.35,"13,936"
3/2/2007,96.2,98.22,96.1,97.65,97.65,"20,283"
3/1/2007,96.85,96.95,96.18,96.15,96.15,"15,972"
2/28/2007,94.45,94.45,94.45,94.45,94.45,"21,073"
2/27/2007,94.75,94.75,94.75,94.75,94.75,"3,168"
2/26/2007,94.28,94.47,94.28,94.97,94.97,"3,721"
2/23/2007,92.97,92.97,92.97,94.18,94.18,"3,296"
2/22/2007,93.28,93.53,93.28,93.47,93.47,"1,903"
2/21/2007,92.57,93.25,92.57,93.47,93.47,"2,929"
2/20/2007,92.72,92.8,92.03,92.68,92.68,"5,388"
2/16/2007,94,94,93.45,93.9,93.9,"2,892"
2/15/2007,93.88,94.25,93.85,94.13,94.13,"2,076"
2/14/2007,94.65,94.65,93.8,94.22,94.22,"3,726"
2/13/2007,93.85,94.4,93.85,94.4,94.4,"4,933"
2/12/2007,92.85,93.4,92.85,93.7,93.7,"3,877"
2/9/2007,93.35,93.35,92.78,93.2,93.2,"3,915"
2/8/2007,93.68,94.3,93.28,93.35,93.35,"5,244"
2/7/2007,92.9,94.05,92.9,93.65,93.65,"8,289"
2/6/2007,91.93,92.55,91.82,92.47,92.47,"9,330"
2/5/2007,91.75,92.6,91.75,91.65,91.65,"18,019"
2/2/2007,89.9,91,89.72,91.05,91.05,"20,668"
2/1/2007,90.25,90.25,89.5,89.82,89.82,"9,914"
1/31/2007,89.93,90.5,89.72,90.22,90.22,"6,268"
1/30/2007,90.4,90.4,89.88,89.93,89.93,"8,101"
1/29/2007,90.5,90.72,90,90.6,90.6,"8,011"
1/26/2007,89.72,90.07,89.45,90.22,90.22,"9,866"
1/25/2007,89.9,90.47,89.75,90.13,90.13,"9,149"
1/24/2007,89.6,90.2,89.53,89.85,89.85,"8,814"
1/23/2007,90.1,90.45,89.38,89.57,89.57,"11,205"
1/22/2007,91,91.35,90.32,90.25,90.25,"13,848"
1/19/2007,92.32,92.32,90.68,91.05,91.05,"17,795"
1/18/2007,92.55,92.78,92.22,92.4,92.4,"14,531"
1/17/2007,92.55,92.82,92.25,92.55,92.55,"18,399"
1/16/2007,91.8,92.47,90.7,92.28,92.28,"27,701"
1/15/2007,-,-,-,-,-,-
1/12/2007,93.18,93.18,90.75,91.8,91.8,"32,222"
1/11/2007,94,94.05,92.43,93.6,93.6,"28,471"
1/10/2007,92.4,94.1,92.4,93.95,93.95,"29,621"
1/9/2007,93.28,93.57,91.97,92.3,92.3,"25,671"
1/8/2007,92.6,93.55,92.6,93.25,93.25,"22,265"
1/5/2007,92.2,93.1,91.88,92.57,92.57,"18,668"
1/4/2007,92.88,92.88,91.55,92.22,92.22,"19,041"
1/3/2007,93,93.45,92.65,93.1,93.1,"20,842"
1/2/2007,92.5,92.5,92.5,92.5,92.5,158
1/1/2007,-,-,-,-,-,-
12/29/2006,90.43,90.43,90.43,90.43,90.43,"20,376"
12/28/2006,89.68,89.68,89.68,89.68,89.68,"2,466"
12/27/2006,88.7,88.85,88.7,88.88,88.88,"2,139"
12/26/2006,87.22,87.22,87.22,87.22,87.22,"1,621"
12/25/2006,-,-,-,-,-,-
12/22/2006,87.03,87.03,87.03,87.03,87.03,"1,377"
12/21/2006,87.28,87.4,87.28,87.3,87.3,"1,432"
12/20/2006,87.32,87.32,87.32,87.38,87.38,"2,003"
12/19/2006,86.8,86.8,86.8,86.8,86.8,"1,514"
12/18/2006,86.2,86.6,86.2,86.82,86.82,"2,570"
12/15/2006,86.4,86.4,86.4,86.4,86.4,"2,179"
12/14/2006,85.32,85.75,85.32,85.45,85.45,"2,341"
12/13/2006,86.15,86.15,85.7,86.05,86.05,"1,308"
12/12/2006,85.55,85.82,85.35,85.72,85.72,"3,030"
12/11/2006,86.13,86.13,86.13,86.3,86.3,"2,877"
12/8/2006,86.85,87.13,86.85,86.95,86.95,"3,059"
12/7/2006,86.4,86.4,86.35,86.65,86.65,"3,561"
12/6/2006,86.65,86.65,86.22,86.35,86.35,"2,976"
12/5/2006,85.4,86.5,85.4,86.5,86.5,"3,382"
12/4/2006,85.53,85.63,85.32,85.2,85.2,"6,886"
12/1/2006,85.7,85.8,85.6,85.5,85.5,"7,783"
11/30/2006,85.45,85.5,85.45,85.7,85.7,"5,188"
11/29/2006,86.03,86.03,85.15,85.2,85.2,"9,462"
11/28/2006,86.55,86.57,86.15,86.38,86.38,"5,983"
11/27/2006,87.3,87.4,86.3,86.63,86.63,"7,867"
11/24/2006,-,-,-,-,-,-
11/23/2006,-,-,-,-,-,-
11/22/2006,87.93,88,87.7,87.75,87.75,"5,652"
11/21/2006,87.3,87.85,87.3,87.88,87.88,"8,142"
11/20/2006,87.2,87.5,87.03,87.43,87.43,"9,321"
11/17/2006,88,88.1,87.45,87.57,87.57,"7,304"
11/16/2006,86.9,88.07,86.4,88.13,88.13,"11,712"
11/15/2006,85.55,86.72,85.45,86.72,86.72,"14,887"
11/14/2006,86.1,86.2,85.57,85.85,85.85,"12,322"
11/13/2006,85.47,86.05,85.15,85.75,85.75,"23,221"
11/10/2006,86.05,86.4,85.63,85.7,85.7,"24,499"
11/9/2006,85.2,86.35,85.15,85.88,85.88,"26,631"
11/8/2006,85.1,85.35,84.55,85.45,85.45,"22,310"
11/7/2006,85.95,86.2,85.32,85.3,85.3,"22,834"
11/6/2006,85.72,85.9,85.13,85.55,85.55,"15,660"
11/3/2006,86.2,86.72,86.05,85.9,85.9,"15,530"
11/2/2006,86.72,87.7,86.6,86.75,86.75,"21,041"
11/1/2006,87.95,88.3,87.5,87.55,87.55,"16,199"
10/31/2006,90.4,90.4,90.4,90.4,90.4,"18,351"
10/30/2006,90.4,90.4,89.8,90.05,90.05,"2,475"
10/27/2006,89.82,89.82,89.82,89.82,89.82,"3,115"
10/26/2006,90.45,90.7,89.7,91.1,91.1,"1,988"
10/25/2006,89.05,89.05,89.05,89.4,89.4,"2,919"
10/24/2006,89.35,89.45,89,89.22,89.22,"2,608"
10/23/2006,88.13,88.4,88.13,89.35,89.35,"2,948"
10/20/2006,87.5,87.82,87.45,87.68,87.68,"2,538"
10/19/2006,87.9,88.25,87.9,87.88,87.88,"2,579"
10/18/2006,88.57,88.57,88.57,88.57,88.57,"2,245"
10/17/2006,87.93,87.93,87.93,87.93,87.93,"2,924"
10/16/2006,88.15,88.15,87.95,87.6,87.6,"4,357"
10/13/2006,88.28,88.28,88.07,88.45,88.45,"2,263"
10/12/2006,88.3,89.5,88.1,88.75,88.75,"4,990"
10/11/2006,88.35,88.4,88.28,88.35,88.35,"5,582"
10/10/2006,89.45,89.45,88.5,88.28,88.28,"6,782"
10/9/2006,90,90,88.95,89.2,89.2,"8,633"
10/6/2006,91.35,91.35,90.82,90.88,90.88,"10,693"
10/5/2006,91,91,90.9,91.35,91.35,"8,771"
10/4/2006,90.38,90.65,90.3,90.38,90.38,"6,718"
10/3/2006,91.5,91.65,91.28,90.65,90.65,"9,604"
10/2/2006,91,91.9,91,91.57,91.57,"8,805"
9/29/2006,91,91.38,90.4,90.65,90.65,"6,907"
9/28/2006,91.15,91.15,90.35,90.68,90.68,"6,300"
9/27/2006,91.38,91.38,90.75,91,91,"6,512"
9/26/2006,90.97,91.07,90.5,91.15,91.15,"7,419"
9/25/2006,90.53,90.75,90.4,90.72,90.72,"8,155"
9/22/2006,89.32,90,89,90.1,90.1,"7,285"
9/21/2006,89.25,89.85,89.25,89.75,89.75,"8,894"
9/20/2006,89.63,89.7,89,89.05,89.05,"12,275"
9/19/2006,90.4,90.4,89.95,90.13,90.13,"9,242"
9/18/2006,90.15,90.95,89.82,90.9,90.9,"9,915"
9/15/2006,89.3,90.1,89.3,90.13,90.13,"20,158"
9/14/2006,90.1,90.15,89.25,89.25,89.25,"26,574"
9/13/2006,91.8,91.8,90.35,90.32,90.32,"35,378"
9/12/2006,92,92.55,91.93,92.1,92.1,"20,347"
9/11/2006,92.13,92.3,91.57,91.85,91.85,"27,018"
9/8/2006,93.7,93.7,92.38,92.3,92.3,"26,535"
9/7/2006,94.45,94.45,93.85,93.75,93.75,"11,152"
9/6/2006,94.45,94.6,94.32,94.45,94.45,"10,325"
9/5/2006,93.7,94.55,93.53,94.53,94.53,"14,829"
9/4/2006,-,-,-,-,-,-
9/1/2006,93.5,93.72,93.22,93.35,93.35,"14,599"
8/31/2006,90.22,90.22,90.22,90.22,90.22,"14,727"
8/30/2006,89.7,89.7,89.7,89.88,89.88,"2,589"
8/29/2006,89.63,89.63,89.13,89.4,89.4,"3,067"
8/28/2006,89.4,89.57,89.35,89.32,89.32,"3,829"
8/25/2006,88.65,88.65,88.65,88.65,88.65,"2,171"
8/24/2006,87.82,88.13,87.82,88.13,88.13,"1,388"
8/23/2006,86.95,86.95,86.82,87.2,87.2,"2,036"
8/22/2006,87.2,87.2,86.97,87.05,87.05,"2,453"
8/21/2006,86.8,87.68,86.8,87.53,87.53,"1,839"
8/18/2006,87,87,86.85,87.18,87.18,"2,912"
8/17/2006,87.93,87.93,87.35,87.1,87.1,"4,317"
8/16/2006,87.53,87.57,87.53,87.93,87.93,"2,068"
8/15/2006,87.68,87.75,87.53,87.75,87.75,"4,571"
8/14/2006,88.32,88.32,88.32,88.32,88.32,"3,602"
8/11/2006,88.8,88.8,88.8,88.8,88.8,"5,728"
8/10/2006,87.8,88.22,87.72,88.47,88.47,"9,546"
8/9/2006,86.1,86.13,85.82,86.3,86.3,"8,054"
8/8/2006,85.43,85.45,85.22,85.35,85.35,"7,547"
8/7/2006,85.2,85.3,85.2,85.43,85.43,"13,524"
8/4/2006,83.78,84.78,83.7,84.82,84.82,"19,629"
8/3/2006,82.93,83.88,82.93,82.88,82.88,"14,044"
8/2/2006,83.03,83.25,82.9,82.93,82.93,"8,630"
8/1/2006,83.7,83.7,83.7,83.75,83.75,"7,671"
7/31/2006,83.3,83.3,83.2,83.72,83.72,"8,081"
7/28/2006,83.5,83.5,83.25,83.35,83.35,"9,173"
7/27/2006,83.95,84.15,83.63,83.47,83.47,"9,249"
7/26/2006,83.3,84.22,83.3,84.28,84.28,"8,663"
7/25/2006,82.4,82.4,82.4,82.5,82.5,"7,027"
7/24/2006,82.1,82.7,82,82.68,82.68,"13,502"
7/21/2006,83.65,84.3,83.57,84.28,84.28,"15,273"
7/20/2006,84.05,84.3,84.05,83.85,83.85,"11,158"
7/19/2006,82.6,84.75,82.5,84.4,84.4,"16,937"
7/18/2006,82.9,83.4,82.6,82.7,82.7,"10,529"
7/17/2006,83,83.05,82.75,82.93,82.93,"14,329"
7/14/2006,84.6,84.63,84,84,84,"25,581"
7/13/2006,83.7,84.85,83.5,84.6,84.6,"25,727"
7/12/2006,83.75,83.9,83.45,83.9,83.9,"23,990"
7/11/2006,83.88,84.35,83.85,84.05,84.05,"23,431"
7/10/2006,84.55,84.7,83.35,84.2,84.2,"30,225"
7/7/2006,85.55,85.95,85.3,85.32,85.32,"12,720"
7/6/2006,86.75,86.75,86.1,85.95,85.95,"16,004"
7/5/2006,86.1,86.75,86.07,86.85,86.85,"8,872"
7/4/2006,-,-,-,-,-,-
7/3/2006,-,-,-,-,-,-
6/30/2006,84.55,84.55,84.55,84.55,84.55,"20,258"
6/29/2006,83.85,83.85,83.85,83.85,83.85,"1,976"
6/28/2006,86.25,86.25,86.25,86.25,86.25,"1,933"
6/27/2006,86.07,86.07,86.07,86.07,86.07,"2,750"
6/26/2006,85.3,85.3,85.3,85.3,85.3,"2,306"
6/23/2006,82.88,82.88,82.88,82.88,82.88,"2,032"
6/22/2006,82.63,82.63,82.63,82.63,82.63,"3,603"
6/21/2006,81.7,81.7,81.7,81.75,81.75,"3,166"
6/20/2006,81.95,81.95,81.95,81.95,81.95,"1,949"
6/19/2006,82.53,82.53,82.53,82.53,82.53,"2,218"
6/16/2006,81.65,81.65,81.65,81.65,81.65,"3,706"
6/15/2006,80.95,80.95,80.95,80.95,80.95,"5,345"
6/14/2006,78.22,78.22,78.22,78.22,78.22,"3,803"
6/13/2006,78.05,78.05,78.05,78.05,78.05,"3,135"
6/12/2006,78.1,78.1,77.95,78.25,78.25,"3,081"
6/9/2006,79.65,79.7,78.8,78.53,78.53,"4,514"
6/8/2006,79.88,79.88,79.63,79.88,79.88,"2,964"
6/7/2006,80.35,80.35,80.35,80.35,80.35,"3,649"
6/6/2006,79.65,80.2,79.65,80.22,80.22,"5,209"
6/5/2006,80,80,80,80.18,80.18,"8,652"
6/2/2006,79.95,80.22,79.68,80.32,80.32,"9,661"
6/1/2006,79.75,80.18,79.75,79.97,79.97,"7,420"
5/31/2006,79.97,79.97,79.32,79.7,79.7,"10,083"
5/30/2006,79.6,80.1,79.4,80.05,80.05,"9,612"
5/29/2006,-,-,-,-,-,-
5/26/2006,78.9,79.15,78.68,79.4,79.4,"13,449"
5/25/2006,77.9,78.32,77.7,78.43,78.43,"11,686"
5/24/2006,78.1,78.85,77.85,77.95,77.95,"12,230"
5/23/2006,77.57,77.57,76.9,77.63,77.63,"9,033"
5/22/2006,77.28,77.28,77.25,77.32,77.32,"7,328"
5/19/2006,77.55,77.57,76.45,77.22,77.22,"13,095"
5/18/2006,77.72,78.53,77.72,77.8,77.8,"12,996"
5/17/2006,77.2,77.72,77.2,77.72,77.72,"10,028"
5/16/2006,77.55,77.78,77.5,77.65,77.65,15
5/15/2006,77.1,78.2,77.1,77.85,77.85,"15,052"
5/12/2006,76.53,77.43,75.38,77.4,77.4,"22,083"
5/11/2006,75.8,76.55,75.8,76.45,76.45,"26,697"
5/10/2006,74.78,75.35,74.25,75.1,75.1,"25,867"
5/9/2006,75.57,75.7,75,74.88,74.88,"28,590"
5/8/2006,73.88,75.35,73.75,75.4,75.4,"21,087"
5/5/2006,74.1,74.5,73.8,73.85,73.85,"19,931"
5/4/2006,75.15,75.43,74,74.2,74.2,"13,697"
5/3/2006,75.28,75.55,74.8,75.13,75.13,"10,125"
5/2/2006,74.95,75.1,74.75,75.1,75.1,"12,138"
5/1/2006,73.65,75,73.63,75.03,75.03,"11,599"
4/28/2006,79.2,79.2,79.2,79.2,79.2,"14,315"
4/27/2006,78.82,78.82,78.82,78.82,78.82,"1,953"
4/26/2006,80.1,80.1,80.1,80.1,80.1,"1,910"
4/25/2006,79.75,79.75,79.75,79.75,79.75,"2,072"
4/24/2006,79.82,79.82,79.82,79.82,79.82,"2,921"
4/21/2006,81.4,81.4,81.4,81.4,81.4,"2,574"
4/20/2006,82.18,82.18,82.18,82.18,82.18,"2,512"
4/19/2006,82.1,82.15,82,82.82,82.82,"2,953"
4/18/2006,82.55,82.55,82.5,82.63,82.63,"2,570"
4/17/2006,82.6,82.6,82.6,82.6,82.6,"4,129"
4/14/2006,-,-,-,-,-,-
4/13/2006,81.88,81.88,81.88,81.88,81.88,"5,999"
4/12/2006,81.68,81.68,81.68,81.75,81.75,"5,886"
4/11/2006,80.4,80.4,80.4,80.85,80.85,"4,775"
4/10/2006,81.35,81.6,81.15,80.3,80.3,"6,725"
4/7/2006,79.75,80.13,79.75,81.22,81.22,"7,995"
4/6/2006,79.7,79.7,79.7,79.7,79.7,"7,037"
4/5/2006,78.9,78.9,78.9,78.9,78.9,"6,714"
4/4/2006,80.43,80.43,79.22,78.32,78.32,"8,839"
4/3/2006,79.5,79.82,79.5,80.22,80.22,"6,435"
3/31/2006,79.95,80,79.85,79.5,79.5,"10,626"
3/30/2006,80.75,80.85,80.55,81,81,"8,932"
3/29/2006,81.35,81.43,80.45,80.63,80.63,"9,161"
3/28/2006,81.7,82.1,81.55,81.47,81.47,"8,854"
3/27/2006,82.7,82.7,81.72,81.88,81.88,"9,646"
3/24/2006,83.65,83.68,82.55,82.47,82.47,"8,105"
3/23/2006,83.3,83.3,82.85,83.28,83.28,"12,373"
3/22/2006,84.18,84.18,83.03,82.97,82.97,"11,914"
3/21/2006,83.5,83.72,83.05,83.47,83.47,"10,011"
3/20/2006,83.6,83.8,83.2,83.35,83.35,"11,298"
3/17/2006,83.7,83.7,83.05,83.03,83.03,"11,690"
3/16/2006,83.15,83.47,82.88,83.43,83.43,"14,309"
3/15/2006,82.9,83.3,82.4,83,83,"13,531"
3/14/2006,83.7,84.35,83.13,83.1,83.1,"17,210"
3/13/2006,83.35,83.82,83.35,83.63,83.63,"19,944"
3/10/2006,84.2,84.45,83.03,83.45,83.45,"24,252"
3/9/2006,84.15,84.93,84.15,83.97,83.97,"27,175"
3/8/2006,85.05,85.2,83.32,84.15,84.15,"30,747"
3/7/2006,85.7,85.8,84.8,84.78,84.78,"24,689"
3/6/2006,86.2,86.2,85.7,85.7,85.7,"10,939"
3/3/2006,86.63,86.68,86.1,86.03,86.03,"11,147"
3/2/2006,87.03,87.03,86.18,86.8,86.8,"12,843"
3/1/2006,87.35,87.5,87,87.03,87.03,"12,034"
2/28/2006,90.15,90.15,90.15,90.15,90.15,"13,246"
2/27/2006,90.22,90.22,90.22,90.22,90.22,"2,072"
2/24/2006,90.15,90.15,90.15,90.07,90.07,"2,958"
2/23/2006,90.85,90.85,90.6,90.78,90.78,"5,124"
2/22/2006,90.63,90.65,90.55,90.63,90.63,"4,639"
2/21/2006,90.13,90.13,90.07,90.55,90.55,"4,111"
2/20/2006,-,-,-,-,-,-
2/17/2006,90.5,90.5,90.05,89.95,89.95,"3,182"
2/16/2006,90.5,90.5,90.3,90.45,90.45,"3,008"
2/15/2006,91,91.1,90.6,90.85,90.85,"3,550"
2/14/2006,91.25,91.3,91,91.47,91.47,"3,916"
2/13/2006,92.65,92.65,91.55,91.47,91.47,"5,188"
2/10/2006,91.95,92.15,91.95,92.9,92.9,"4,884"
2/9/2006,91.82,91.82,91.8,92.25,92.25,"4,064"
2/8/2006,91.65,91.78,91.5,91.72,91.72,"4,630"
2/7/2006,92.2,92.2,92.2,91.97,91.97,"3,850"
2/6/2006,91.95,91.95,91.95,92.15,92.15,"8,071"
2/3/2006,92.65,92.82,92.15,92.28,92.28,"7,086"
2/2/2006,92.57,92.82,92.25,92.6,92.6,"9,993"
2/1/2006,92.97,92.97,92.6,93.05,93.05,"9,480"
1/31/2006,-,-,-,-,-,-
1/30/2006,-,-,-,-,-,-
1/27/2006,-,-,-,-,-,-
1/26/2006,-,-,-,-,-,-
1/25/2006,-,-,-,-,-,-
1/24/2006,-,-,-,-,-,-
1/23/2006,-,-,-,-,-,-
1/20/2006,-,-,-,-,-,-
1/19/2006,-,-,-,-,-,-
1/18/2006,-,-,-,-,-,-
1/17/2006,-,-,-,-,-,-
1/16/2006,-,-,-,-,-,-
1/13/2006,-,-,-,-,-,-
1/12/2006,-,-,-,-,-,-
1/11/2006,-,-,-,-,-,-
1/10/2006,-,-,-,-,-,-
1/9/2006,-,-,-,-,-,-
1/6/2006,-,-,-,-,-,-
1/5/2006,-,-,-,-,-,-
1/4/2006,-,-,-,-,-,-
1/3/2006,-,-,-,-,-,-
1/2/2006,-,-,-,-,-,-
12/30/2005,92.45,92.45,92.45,92.45,92.45,"8,500"
12/29/2005,94.9,94.9,94.9,94.9,94.9,"2,480"
12/28/2005,95.22,95.22,95.22,95.22,95.22,"1,720"
12/27/2005,94.8,94.8,94.8,94.78,94.78,"1,062"
12/26/2005,-,-,-,-,-,-
12/23/2005,94.8,94.8,94.8,94.8,94.8,"1,395"
12/22/2005,94.78,94.78,94.78,94.78,94.78,"2,335"
12/21/2005,96,96,95.35,95.5,95.5,"3,685"
12/20/2005,96.63,96.63,96.63,96.63,96.63,"2,686"
12/19/2005,95.78,95.78,95.78,95.78,95.78,"2,653"
12/16/2005,94.5,95.4,94.5,95.53,95.53,"2,658"
12/15/2005,94.5,94.5,94.25,94.32,94.32,"2,990"
12/14/2005,94,94.72,94,94.6,94.6,"6,909"
12/13/2005,93.5,93.5,93.5,93.72,93.72,"2,680"
12/12/2005,92.1,92.1,91.85,92.47,92.47,"1,370"
12/9/2005,92.38,92.38,91.88,91.93,91.93,"2,553"
12/8/2005,92.75,92.95,92.47,92.43,92.43,"3,686"
12/7/2005,92.55,92.88,92,92.75,92.75,"5,724"
12/6/2005,92.4,92.53,91.9,92.72,92.72,"7,602"
12/5/2005,93.05,93.3,93,92.85,92.85,"7,400"
12/2/2005,93.95,93.95,93.35,93.03,93.03,"8,133"
12/1/2005,93.7,94.3,93.5,94.38,94.38,"7,703"
11/30/2005,92.65,93.15,92.53,93.45,93.45,"7,439"
11/29/2005,92.7,92.78,92.7,92.85,92.85,"7,042"
11/28/2005,92.7,93.5,92.4,92.75,92.75,"7,020"
11/25/2005,92.28,92.7,92.2,92.63,92.63,"4,925"
11/24/2005,-,-,-,-,-,-
11/23/2005,91.65,91.97,91.65,91.95,91.95,"10,298"
11/22/2005,90.95,90.95,90.82,91.03,91.03,"7,452"
11/21/2005,90.72,90.93,90,90.32,90.32,"10,269"
11/18/2005,90.82,91.53,90.75,91.03,91.03,"8,755"
11/17/2005,91.4,91.53,91.05,91.22,91.22,"8,437"
11/16/2005,91.53,91.7,91.53,91.7,91.7,"13,779"
11/15/2005,90.85,91.6,89.85,91.7,91.7,"12,718"
11/14/2005,90.5,91.25,90.5,91.07,91.07,"14,428"
11/11/2005,91.7,92,90.18,90.43,90.43,"22,920"
11/10/2005,92.6,93.07,91.97,91.97,91.97,"24,186"
11/9/2005,92.03,92.03,91.5,91.95,91.95,"16,199"
11/8/2005,91.8,92.1,91.32,91.72,91.72,"15,978"
11/7/2005,91.5,91.85,91.4,91.8,91.8,"18,636"
11/4/2005,91.28,91.32,90.07,91.47,91.47,"17,104"
11/3/2005,90.3,91.03,90.13,90.9,90.9,"13,112"
11/2/2005,90.05,90.47,89.9,90.3,90.3,"9,461"
11/1/2005,90.8,90.82,89.97,89.93,89.93,"11,668"
10/31/2005,88.5,88.5,88.5,88.5,88.5,"14,114"
10/28/2005,89,89,89,89,89,"1,016"
10/27/2005,87.7,87.7,87.15,88.25,88.25,"1,065"
10/26/2005,88.3,88.3,87.82,88.07,88.07,"1,616"
10/25/2005,88.85,88.85,88.85,88.85,88.85,"1,409"
10/24/2005,87.97,87.97,87.93,88.38,88.38,"1,691"
10/21/2005,89.13,90.1,88.32,88.57,88.57,"1,701"
10/20/2005,89.25,89.25,89.15,89.25,89.25,"1,572"
10/19/2005,89.6,89.6,89.6,89.6,89.6,"2,280"
10/18/2005,88.97,88.97,88.97,88.97,88.97,"2,237"
10/17/2005,88.97,88.97,88.8,88.35,88.35,"2,511"
10/14/2005,91.1,91.1,89.45,89.28,89.28,"5,375"
10/13/2005,91.45,91.45,91.45,91.45,91.45,"3,413"
10/12/2005,90.78,90.78,90.78,90.78,90.78,"3,012"
10/11/2005,90.5,90.8,90.35,90.78,90.78,"2,398"
10/10/2005,90.8,90.8,90.8,90.8,90.8,"4,051"
10/7/2005,89.13,90.5,88.75,90.25,90.25,"5,781"
10/6/2005,89.72,89.72,89.72,89.72,89.72,"4,797"
10/5/2005,90.3,90.3,90.3,90.3,90.3,"5,317"
10/4/2005,90.95,90.95,90.95,90.95,90.95,"6,583"
10/3/2005,89.22,89.22,89.22,89.22,89.22,"4,445"
9/30/2005,88.6,88.6,88.57,89.13,89.13,"6,862"
9/29/2005,88.43,88.43,88.43,88.43,88.43,"6,460"
9/28/2005,87.2,87.45,87.03,87.13,87.13,"10,640"
9/27/2005,87.3,87.3,86.93,87.43,87.43,"9,094"
9/26/2005,87,87,86.75,87.22,87.22,"6,479"
9/23/2005,86.43,86.65,86.43,86.78,86.78,"6,448"
9/22/2005,86.25,86.25,86.25,86.25,86.25,"4,748"
9/21/2005,85.32,85.45,85.32,85.65,85.65,"6,186"
9/20/2005,85.78,85.9,85.65,85.82,85.82,"6,905"
9/19/2005,85.8,86.03,85.8,86.07,86.07,"7,948"
9/16/2005,85.28,86.47,85.28,86.07,86.07,"9,246"
9/15/2005,85.75,85.85,85.28,86.38,86.38,"12,035"
9/14/2005,85.47,86.07,85.43,85.5,85.5,"20,478"
9/13/2005,85.4,85.57,85.2,85.3,85.3,"17,618"
9/12/2005,85.13,85.72,85.13,85.63,85.63,"26,848"
9/9/2005,83.85,84.88,83.85,84.82,84.82,"22,522"
9/8/2005,83.3,84.5,83.3,83.45,83.45,"19,639"
9/7/2005,82.93,83.1,82.63,82.93,82.93,"10,491"
9/6/2005,81.35,82.75,81.35,82.88,82.88,"11,766"
9/5/2005,-,-,-,-,-,-
9/2/2005,81.25,81.53,80.9,81.2,81.2,"7,217"
9/1/2005,82.22,82.22,81.03,81.05,81.05,"15,254"
8/31/2005,83.25,83.25,83.25,83.25,83.25,"8,724"
8/30/2005,82.75,82.75,82.75,82.75,82.75,716
8/29/2005,83.22,83.22,83.22,83.22,83.22,826
8/26/2005,82.38,82.38,82.38,82.38,82.38,755
8/25/2005,81.5,81.5,81.5,81.5,81.5,"2,397"
8/24/2005,81.1,81.1,81.1,81.05,81.05,"1,209"
8/23/2005,80.55,80.55,80.55,80.55,80.55,"1,237"
8/22/2005,80.25,80.25,80.25,80.25,80.25,"1,475"
8/19/2005,79.9,80.3,79.85,80.47,80.47,"3,016"
8/18/2005,79.05,79.05,79,79.78,79.78,"1,471"
8/17/2005,79.03,79.03,78.7,79.15,79.15,"1,033"
8/16/2005,78.78,78.78,78.78,78.78,78.78,"1,972"
8/15/2005,78.6,78.6,78.6,78.8,78.8,"1,780"
8/12/2005,80,80,78.72,79.07,79.07,"3,135"
8/11/2005,80.13,80.13,80.13,80.28,80.28,"1,877"
8/10/2005,79.95,79.95,79.95,79.88,79.88,"2,074"
8/9/2005,79.93,79.95,79.78,79.93,79.93,"2,883"
8/8/2005,80.65,80.7,80.2,79.8,79.8,"3,243"
8/5/2005,80.65,80.72,80.45,80.57,80.57,"5,015"
8/4/2005,81.97,81.97,80.1,80.63,80.63,"6,731"
8/3/2005,82,82.5,81.97,82.3,82.3,"9,461"
8/2/2005,81.6,81.65,81.4,81.72,81.72,"4,998"
8/1/2005,81.88,81.88,81.88,81.88,81.88,"8,122"
7/29/2005,80,81.13,80,81.2,81.2,"11,918"
7/28/2005,79.3,79.45,79,79.57,79.57,"7,586"
7/27/2005,79.35,79.35,79.35,79.35,79.35,"6,454"
7/26/2005,79.15,79.15,79.15,79.15,79.15,"11,967"
7/25/2005,78.5,78.75,78.45,78.75,78.75,"6,127"
7/22/2005,79.15,79.55,79.15,79.25,79.25,"5,353"
7/21/2005,78.93,79.2,78.8,79.13,79.13,"8,945"
7/20/2005,79.35,79.8,79.25,79.43,79.43,"12,140"
7/19/2005,78.68,79.45,78.57,79.28,79.28,"12,532"
7/18/2005,78.8,78.8,78.6,78.5,78.5,"14,514"
7/15/2005,78.13,78.2,77.63,78.53,78.53,"11,082"
7/14/2005,78.97,79,78.55,78.95,78.95,"17,360"
7/13/2005,78.8,79.35,77.75,79.13,79.13,"17,232"
7/12/2005,78.15,78.85,78.15,78.53,78.53,"14,497"
7/11/2005,79.7,79.95,78.2,78.07,78.07,"20,806"
7/8/2005,80.5,80.5,79.55,79.35,79.35,"16,235"
7/7/2005,80.55,80.78,80.1,80.1,80.1,"11,025"
7/6/2005,80.5,80.85,80.4,80.63,80.63,"8,753"
7/5/2005,79.78,80.72,79.7,80.15,80.15,"12,783"
7/4/2005,-,-,-,-,-,-
7/1/2005,79.85,79.97,79.85,79.32,79.32,"8,344"
6/30/2005,82.78,82.78,82.78,82.78,82.78,"10,289"
6/29/2005,82.38,82.38,82.38,82.38,82.38,"1,983"
6/28/2005,82.65,82.65,82.65,82.65,82.65,"1,862"
6/27/2005,81.6,81.6,81.3,82.53,82.53,"1,614"
